Ticket_ID,Date_Ouverture,Date_Fermeture,Département,Catégorie,Sous_Catégorie,Priorité,Technicien,Canal,Temps_Resolution_h,SLA,Satisfaction,Jour_Semaine,Heure_Ouverture,Mois,SLA_Binaire
HD005448,2026-03-15 23:59:39.295784,2026-03-16 06:04:27.343713,IT,Réseau,DNS,Moyenne,TECH_01,Email,6.08,Respecté,4,Sunday,23,3,1
HD005449,2025-02-23 06:21:16.413536,2025-02-23 11:29:23.909768,Direction,Logiciel,Office,Faible,TECH_06,Portail,5.14,Respecté,3,Sunday,6,2,1
HD005450,2026-01-18 21:31:59.833628,2026-01-19 01:16:24.788714,Production,Matériel,Écran,Faible,TECH_05,Email,3.74,Respecté,4,Sunday,21,1,1
HD005451,2026-04-07 17:34:32.160329,2026-04-07 23:43:59.585919,Direction,Logiciel,ERP,Moyenne,TECH_02,Email,6.16,Respecté,3,Tuesday,17,4,1
HD005452,2026-04-15 04:17:49.255818,2026-04-15 10:20:26.872703,Achats,Messagerie,Exchange,Faible,TECH_06,Téléphone,6.04,Respecté,4,Wednesday,4,4,1
HD005453,2025-04-12 06:00:34.294260,2025-04-12 09:31:42.132382,Production,Active Directory,Compte verrouillé,Faible,TECH_03,Téléphone,3.52,Respecté,4,Saturday,6,4,1
HD005454,2025-09-28 21:54:36.710803,2025-09-28 22:24:36.710803,RH,Active Directory,Compte verrouillé,Moyenne,TECH_06,Email,0.5,Respecté,5,Sunday,21,9,1
HD005455,2025-07-11 00:10:44.976791,2025-07-11 01:04:10.743005,Direction,Matériel,Écran,Faible,TECH_05,Email,0.89,Respecté,4,Friday,0,7,1
HD005456,2025-10-25 14:36:44.988434,2025-10-25 21:07:40.295328,RH,Réseau,VPN,Moyenne,TECH_01,Téléphone,6.52,Respecté,3,Saturday,14,10,1
HD005457,2025-10-27 22:03:39.785753,2025-10-28 00:45:15.710262,RH,Active Directory,Mot de passe,Moyenne,TECH_06,Email,2.69,Respecté,5,Monday,22,10,1
HD005458,2025-06-22 09:46:28.458186,2025-06-22 16:02:49.356150,Finance,Messagerie,Exchange,Faible,TECH_10,Portail,6.27,Respecté,4,Sunday,9,6,1
HD005459,2025-04-10 01:53:44.795545,2025-04-10 08:00:44.421957,Direction,Sécurité,Antivirus,Moyenne,TECH_01,Téléphone,6.12,Respecté,4,Thursday,1,4,1
HD005460,2025-06-26 23:40:02.579551,2025-06-27 09:42:12.918407,Finance,Sécurité,Antivirus,Faible,TECH_08,Téléphone,10.04,Dépassé,2,Thursday,23,6,0
HD005461,2025-09-03 12:42:21.481081,2025-09-03 16:09:49.788632,Finance,Réseau,Switch,Haute,TECH_06,Téléphone,3.46,Respecté,4,Wednesday,12,9,1
HD005462,2025-03-26 19:02:27.379115,2025-03-27 10:06:16.989221,Achats,Réseau,VPN,Faible,TECH_04,Portail,15.06,Dépassé,1,Wednesday,19,3,0
HD005463,2025-10-07 00:50:08.645420,2025-10-07 08:15:37.813480,Juridique,Matériel,Imprimante,Faible,TECH_03,Email,7.42,Respecté,3,Tuesday,0,10,1
HD005464,2025-12-27 07:21:32.298735,2025-12-27 17:33:19.617726,IT,Sécurité,Antivirus,Faible,TECH_02,Portail,10.2,Dépassé,3,Saturday,7,12,0
HD005465,2026-04-27 15:02:23.185591,2026-04-28 03:01:40.954984,Achats,Réseau,Switch,Faible,TECH_10,Téléphone,11.99,Dépassé,3,Monday,15,4,0
HD005466,2026-05-31 09:25:11.856287,2026-05-31 16:35:50.316315,Achats,Réseau,WiFi,Moyenne,TECH_02,Téléphone,7.18,Respecté,4,Sunday,9,5,1
HD005467,2025-06-14 01:20:37.916401,2025-06-14 04:02:17.192014,Production,Réseau,WiFi,Haute,TECH_02,Téléphone,2.69,Respecté,4,Saturday,1,6,1
HD005468,2025-04-28 17:28:43.187639,2025-04-28 21:41:46.060091,Production,Logiciel,SAP,Faible,TECH_07,Téléphone,4.22,Respecté,4,Monday,17,4,1
HD005469,2026-05-16 04:26:26.189133,2026-05-16 07:03:43.975439,Juridique,Active Directory,Compte verrouillé,Faible,TECH_10,Email,2.62,Respecté,5,Saturday,4,5,1
HD005470,2025-11-09 07:00:28.364602,2025-11-09 12:55:52.672572,Direction,Réseau,WiFi,Faible,TECH_10,Portail,5.92,Respecté,3,Sunday,7,11,1
HD005471,2025-06-22 22:58:55.447704,2025-06-23 08:08:56.578614,IT,Matériel,PC,Critique,TECH_07,Portail,9.17,Dépassé,3,Sunday,22,6,0
HD005472,2026-01-16 21:48:49.994886,2026-01-17 00:14:42.654342,IT,Active Directory,Compte verrouillé,Faible,TECH_05,Portail,2.43,Respecté,5,Friday,21,1,1
HD005473,2025-09-24 20:41:35.509776,2025-09-25 07:24:30.781264,Direction,Réseau,DNS,Faible,TECH_08,Téléphone,10.72,Dépassé,3,Wednesday,20,9,0
HD005474,2025-04-22 03:38:12.607097,2025-04-22 08:26:59.073091,IT,Active Directory,Mot de passe,Haute,TECH_06,Portail,4.81,Respecté,4,Tuesday,3,4,1
HD005475,2026-03-05 09:41:26.798366,2026-03-06 02:37:49.660681,RH,Réseau,WiFi,Faible,TECH_01,Portail,16.94,Dépassé,1,Thursday,9,3,0
HD005476,2025-09-20 11:06:28.037024,2025-09-20 16:26:59.521370,Juridique,Matériel,Imprimante,Faible,TECH_01,Email,5.34,Respecté,4,Saturday,11,9,1
HD005477,2025-03-06 03:59:16.868380,2025-03-06 10:05:14.901052,Production,Active Directory,Mot de passe,Critique,TECH_10,Téléphone,6.1,Respecté,5,Thursday,3,3,1
HD005478,2025-12-01 15:38:47.031426,2025-12-02 05:16:33.907448,RH,Réseau,DNS,Faible,TECH_02,Portail,13.63,Dépassé,3,Monday,15,12,0
HD005479,2025-05-20 20:36:38.437948,2025-05-21 08:30:39.874041,RH,Réseau,Switch,Haute,TECH_09,Portail,11.9,Dépassé,3,Tuesday,20,5,0
HD005480,2025-09-14 14:09:36.023160,2025-09-14 15:58:56.035534,Juridique,Réseau,VPN,Moyenne,TECH_06,Portail,1.82,Respecté,4,Sunday,14,9,1
HD005481,2026-04-02 09:42:28.214306,2026-04-03 00:57:00.842186,Direction,Sécurité,Phishing,Moyenne,TECH_01,Email,15.24,Dépassé,3,Thursday,9,4,0
HD005482,2025-04-26 14:40:16.075855,2025-04-26 17:45:59.168091,IT,Active Directory,Mot de passe,Faible,TECH_01,Portail,3.1,Respecté,5,Saturday,14,4,1
HD005483,2025-01-22 10:59:00.062900,2025-01-22 14:43:39.344619,Finance,Logiciel,Office,Moyenne,TECH_09,Email,3.74,Respecté,4,Wednesday,10,1,1
HD005484,2025-07-19 22:10:37.582779,2025-07-20 03:12:45.401111,RH,Matériel,PC,Haute,TECH_09,Téléphone,5.04,Respecté,4,Saturday,22,7,1
HD005485,2026-03-14 16:19:27.262949,2026-03-14 18:29:14.597320,Juridique,Active Directory,Compte verrouillé,Moyenne,TECH_03,Portail,2.16,Respecté,5,Saturday,16,3,1
HD005486,2025-01-14 02:49:50.704050,2025-01-14 05:57:27.078214,RH,Active Directory,Mot de passe,Faible,TECH_08,Email,3.13,Respecté,5,Tuesday,2,1,1
HD005487,2025-09-04 08:20:54.093281,2025-09-04 14:14:52.138304,IT,Messagerie,Exchange,Faible,TECH_02,Email,5.9,Respecté,3,Thursday,8,9,1
HD005488,2026-05-16 12:43:09.631761,2026-05-16 18:20:12.093878,Juridique,Messagerie,Outlook,Faible,TECH_01,Téléphone,5.62,Respecté,4,Saturday,12,5,1
HD005489,2025-03-04 03:21:08.073182,2025-03-04 19:03:01.286583,Direction,Sécurité,Phishing,Moyenne,TECH_08,Portail,15.7,Dépassé,2,Tuesday,3,3,0
HD005490,2026-01-13 15:08:10.702427,2026-01-13 22:24:03.298090,Production,Réseau,VPN,Moyenne,TECH_07,Portail,7.26,Respecté,4,Tuesday,15,1,1
HD005491,2026-05-15 05:08:24.239564,2026-05-15 11:00:43.386446,Production,Sécurité,Antivirus,Moyenne,TECH_08,Portail,5.87,Respecté,3,Friday,5,5,1
HD005492,2025-03-26 18:11:46.807214,2025-03-26 22:33:59.092244,RH,Messagerie,Exchange,Faible,TECH_04,Email,4.37,Respecté,4,Wednesday,18,3,1
HD005493,2025-06-22 16:34:11.607143,2025-06-22 21:00:52.381723,Juridique,Matériel,PC,Faible,TECH_07,Téléphone,4.44,Respecté,5,Sunday,16,6,1
HD005494,2025-01-02 13:25:30.275999,2025-01-02 18:45:49.793782,Finance,Logiciel,SAP,Moyenne,TECH_03,Téléphone,5.34,Respecté,4,Thursday,13,1,1
HD005495,2026-05-30 13:16:11.072324,2026-05-31 08:48:39.301092,Juridique,Sécurité,Antivirus,Moyenne,TECH_02,Email,19.54,Dépassé,1,Saturday,13,5,0
HD005496,2026-05-22 16:46:17.672056,2026-05-23 00:55:36.393627,Juridique,Sécurité,Antivirus,Faible,TECH_10,Portail,8.16,Dépassé,3,Friday,16,5,0
HD005497,2026-06-01 01:16:05.492921,2026-06-01 07:45:14.303293,Direction,Matériel,Imprimante,Faible,TECH_06,Téléphone,6.49,Respecté,3,Monday,1,6,1
HD005498,2025-06-22 04:28:55.146253,2025-06-22 13:53:06.721987,Direction,Réseau,DNS,Moyenne,TECH_01,Portail,9.4,Dépassé,4,Sunday,4,6,0
HD005499,2026-05-10 13:50:32.376704,2026-05-10 20:18:57.159648,Achats,Logiciel,SAP,Faible,TECH_02,Portail,6.47,Respecté,4,Sunday,13,5,1
HD005500,2025-02-28 05:40:05.976785,2025-03-01 01:21:54.394191,IT,Sécurité,Antivirus,Haute,TECH_06,Téléphone,19.7,Dépassé,1,Friday,5,2,0
HD005501,2025-10-06 15:51:58.906421,2025-10-07 02:29:16.832912,Achats,Sécurité,Antivirus,Moyenne,TECH_06,Email,10.62,Dépassé,3,Monday,15,10,0
HD005502,2026-05-20 07:55:54.247703,2026-05-20 10:38:20.906603,RH,Active Directory,Mot de passe,Faible,TECH_09,Portail,2.71,Respecté,3,Wednesday,7,5,1
HD005503,2025-07-13 05:51:04.458291,2025-07-13 20:48:34.144001,Production,Messagerie,Outlook,Critique,TECH_06,Email,14.96,Dépassé,2,Sunday,5,7,0
HD005504,2025-03-06 14:14:57.449773,2025-03-07 06:36:03.815004,Direction,Réseau,VPN,Moyenne,TECH_02,Portail,16.35,Dépassé,2,Thursday,14,3,0
HD005505,2026-04-24 22:58:59.932867,2026-04-25 10:47:56.151107,Production,Matériel,Imprimante,Critique,TECH_04,Téléphone,11.82,Dépassé,2,Friday,22,4,0
HD005506,2026-05-04 23:03:04.087795,2026-05-05 02:54:03.441110,Juridique,Active Directory,Mot de passe,Faible,TECH_08,Portail,3.85,Respecté,5,Monday,23,5,1
HD005507,2026-06-12 17:31:49.057595,2026-06-13 12:19:09.179532,RH,Sécurité,Antivirus,Faible,TECH_02,Portail,18.79,Dépassé,1,Friday,17,6,0
HD005508,2026-04-25 05:58:05.389943,2026-04-25 10:13:36.679914,RH,Sécurité,Antivirus,Faible,TECH_04,Portail,4.26,Respecté,5,Saturday,5,4,1
HD005509,2025-10-12 22:19:31.020464,2025-10-13 04:33:46.184189,Juridique,Messagerie,Outlook,Moyenne,TECH_04,Portail,6.24,Respecté,4,Sunday,22,10,1
HD005510,2025-12-07 22:50:01.811093,2025-12-08 05:34:40.164044,IT,Matériel,PC,Moyenne,TECH_02,Portail,6.74,Respecté,3,Sunday,22,12,1
HD005511,2025-04-13 05:57:14.216275,2025-04-13 13:35:01.127591,Production,Sécurité,Phishing,Faible,TECH_03,Email,7.63,Respecté,3,Sunday,5,4,1
HD005512,2025-04-13 02:58:42.431717,2025-04-13 07:03:42.643433,RH,Active Directory,Compte verrouillé,Moyenne,TECH_09,Téléphone,4.08,Respecté,5,Sunday,2,4,1
HD005513,2025-03-11 17:00:56.410919,2025-03-11 17:30:56.410919,Finance,Réseau,Switch,Faible,TECH_06,Téléphone,0.5,Respecté,5,Tuesday,17,3,1
HD005514,2025-10-05 23:31:43.931196,2025-10-06 09:56:16.678280,Finance,Sécurité,Antivirus,Moyenne,TECH_07,Téléphone,10.41,Dépassé,3,Sunday,23,10,0
HD005515,2026-05-31 01:09:48.807686,2026-05-31 07:12:50.170709,Direction,Réseau,Switch,Faible,TECH_07,Téléphone,6.05,Respecté,3,Sunday,1,5,1
HD005516,2025-07-25 14:50:11.648843,2025-07-25 16:44:50.376429,IT,Logiciel,SAP,Haute,TECH_08,Portail,1.91,Respecté,5,Friday,14,7,1
HD005517,2025-05-23 03:51:55.429461,2025-05-23 09:27:46.891880,Achats,Messagerie,Exchange,Moyenne,TECH_06,Portail,5.6,Respecté,4,Friday,3,5,1
HD005518,2025-03-17 21:27:14.280642,2025-03-18 02:07:31.941396,Achats,Matériel,Imprimante,Faible,TECH_09,Portail,4.67,Respecté,3,Monday,21,3,1
HD005519,2026-04-07 16:23:50.566588,2026-04-08 05:29:02.629846,Direction,Sécurité,Antivirus,Moyenne,TECH_04,Téléphone,13.09,Dépassé,2,Tuesday,16,4,0
HD005520,2025-11-05 19:53:35.891402,2025-11-05 23:59:46.991203,Direction,Active Directory,Compte verrouillé,Moyenne,TECH_01,Téléphone,4.1,Respecté,4,Wednesday,19,11,1
HD005521,2025-03-22 03:38:58.854612,2025-03-22 17:57:49.370877,Achats,Sécurité,Antivirus,Haute,TECH_09,Email,14.31,Dépassé,2,Saturday,3,3,0
HD005522,2025-11-30 08:50:33.791399,2025-12-01 00:29:37.784363,Direction,Réseau,VPN,Faible,TECH_05,Email,15.65,Dépassé,3,Sunday,8,11,0
HD005523,2026-01-18 10:16:16.639064,2026-01-18 15:10:16.863770,Finance,Messagerie,Outlook,Moyenne,TECH_06,Email,4.9,Respecté,4,Sunday,10,1,1
HD005524,2025-12-09 19:07:09.346062,2025-12-10 00:53:41.920374,Achats,Matériel,PC,Haute,TECH_09,Téléphone,5.78,Respecté,4,Tuesday,19,12,1
HD005525,2026-01-11 01:28:43.981030,2026-01-11 03:10:38.414050,RH,Active Directory,Mot de passe,Moyenne,TECH_06,Téléphone,1.7,Respecté,5,Sunday,1,1,1
HD005526,2025-01-21 00:41:10.295605,2025-01-21 14:28:38.518297,Achats,Sécurité,Antivirus,Faible,TECH_05,Téléphone,13.79,Dépassé,3,Tuesday,0,1,0
HD005527,2026-06-21 16:50:47.155486,2026-06-21 23:14:06.438725,Juridique,Logiciel,ERP,Faible,TECH_07,Portail,6.39,Respecté,3,Sunday,16,6,1
HD005528,2026-04-11 10:56:51.613565,2026-04-11 22:58:56.258543,RH,Sécurité,Phishing,Haute,TECH_10,Email,12.03,Dépassé,2,Saturday,10,4,0
HD005529,2025-11-24 07:09:18.112772,2025-11-25 00:59:03.913378,Achats,Sécurité,Phishing,Moyenne,TECH_01,Portail,17.83,Dépassé,1,Monday,7,11,0
HD005530,2025-08-09 23:05:26.033701,2025-08-10 10:34:29.728578,Direction,Sécurité,Phishing,Faible,TECH_06,Portail,11.48,Dépassé,2,Saturday,23,8,0
HD005531,2025-05-01 05:57:33.299119,2025-05-01 20:48:38.380598,Direction,Sécurité,Antivirus,Moyenne,TECH_05,Portail,14.85,Dépassé,1,Thursday,5,5,0
HD005532,2025-04-11 05:34:32.437625,2025-04-11 11:47:16.715463,Juridique,Logiciel,ERP,Moyenne,TECH_04,Téléphone,6.21,Respecté,3,Friday,5,4,1
HD005533,2025-12-06 09:39:50.633534,2025-12-06 10:33:23.061564,IT,Matériel,Imprimante,Moyenne,TECH_07,Email,0.89,Respecté,5,Saturday,9,12,1
HD005534,2025-06-04 21:26:36.752463,2025-06-05 02:19:56.500695,RH,Matériel,Écran,Moyenne,TECH_08,Téléphone,4.89,Respecté,4,Wednesday,21,6,1
HD005535,2026-06-23 17:31:34.493609,2026-06-23 20:55:21.818361,Direction,Logiciel,Office,Faible,TECH_02,Portail,3.4,Respecté,4,Tuesday,17,6,1
HD005536,2025-06-28 16:08:31.902193,2025-06-28 19:34:28.241671,RH,Logiciel,Office,Moyenne,TECH_02,Email,3.43,Respecté,4,Saturday,16,6,1
HD005537,2025-06-09 01:56:55.612561,2025-06-09 07:20:09.438925,Juridique,Logiciel,ERP,Moyenne,TECH_03,Portail,5.39,Respecté,3,Monday,1,6,1
HD005538,2025-12-14 10:04:56.505214,2025-12-14 10:34:56.505214,Juridique,Messagerie,Outlook,Faible,TECH_05,Portail,0.5,Respecté,5,Sunday,10,12,1
HD005539,2025-05-15 01:29:39.128821,2025-05-15 03:46:40.567830,RH,Active Directory,Mot de passe,Faible,TECH_07,Téléphone,2.28,Respecté,5,Thursday,1,5,1
HD005540,2026-05-25 17:51:33.595720,2026-05-26 00:17:31.893186,Finance,Matériel,PC,Faible,TECH_08,Téléphone,6.43,Respecté,4,Monday,17,5,1
HD005541,2026-02-23 15:44:14.863185,2026-02-24 02:24:41.951284,RH,Sécurité,Phishing,Moyenne,TECH_03,Email,10.67,Dépassé,1,Monday,15,2,0
HD005542,2025-03-05 03:36:09.894785,2025-03-05 08:35:18.262065,Direction,Messagerie,Outlook,Faible,TECH_01,Portail,4.99,Respecté,3,Wednesday,3,3,1
HD005543,2026-05-10 14:55:34.867410,2026-05-10 22:08:36.294766,Direction,Matériel,Écran,Moyenne,TECH_06,Email,7.22,Respecté,4,Sunday,14,5,1
HD005544,2025-10-24 14:19:10.138085,2025-10-24 15:43:41.722896,IT,Matériel,PC,Faible,TECH_07,Portail,1.41,Respecté,4,Friday,14,10,1
HD005545,2025-10-11 21:03:18.557704,2025-10-12 09:57:56.849276,IT,Réseau,DNS,Moyenne,TECH_07,Téléphone,12.91,Dépassé,2,Saturday,21,10,0
HD005546,2026-05-29 13:10:24.299530,2026-05-29 18:46:31.508414,Direction,Messagerie,Outlook,Moyenne,TECH_01,Email,5.6,Respecté,4,Friday,13,5,1
HD005547,2025-05-30 13:43:56.784504,2025-05-31 00:01:01.281846,Achats,Messagerie,Outlook,Critique,TECH_10,Email,10.28,Dépassé,3,Friday,13,5,0
HD005548,2026-01-23 13:44:55.131472,2026-01-23 16:51:22.503842,Direction,Active Directory,Compte verrouillé,Faible,TECH_08,Téléphone,3.11,Respecté,4,Friday,13,1,1
HD005549,2026-02-22 08:05:39.536045,2026-02-22 17:18:21.796553,Achats,Sécurité,Phishing,Critique,TECH_07,Téléphone,9.21,Dépassé,3,Sunday,8,2,0
HD005550,2025-08-27 23:12:52.547786,2025-08-28 00:52:10.595779,Production,Active Directory,Compte verrouillé,Moyenne,TECH_02,Portail,1.66,Respecté,5,Wednesday,23,8,1
HD005551,2025-09-02 21:50:45.386012,2025-09-03 00:50:41.407041,Finance,Logiciel,SAP,Moyenne,TECH_07,Portail,3.0,Respecté,4,Tuesday,21,9,1
HD005552,2025-03-02 19:53:26.432590,2025-03-02 23:12:12.536979,RH,Logiciel,ERP,Faible,TECH_10,Portail,3.31,Respecté,4,Sunday,19,3,1
HD005553,2026-05-16 14:57:19.873796,2026-05-16 21:42:23.436955,Juridique,Matériel,PC,Moyenne,TECH_06,Téléphone,6.75,Respecté,3,Saturday,14,5,1
HD005554,2025-01-02 11:32:05.282307,2025-01-02 16:53:37.850078,Juridique,Logiciel,ERP,Haute,TECH_07,Portail,5.36,Respecté,5,Thursday,11,1,1
HD005555,2025-11-21 18:40:19.061737,2025-11-21 19:36:40.083991,IT,Matériel,Imprimante,Faible,TECH_04,Portail,0.94,Respecté,5,Friday,18,11,1
HD005556,2025-07-10 14:14:26.046449,2025-07-10 19:42:05.888852,IT,Messagerie,Exchange,Moyenne,TECH_06,Téléphone,5.46,Respecté,4,Thursday,14,7,1
HD005557,2026-02-06 00:38:57.616356,2026-02-06 09:47:59.192382,Direction,Réseau,WiFi,Faible,TECH_03,Téléphone,9.15,Dépassé,3,Friday,0,2,0
HD005558,2025-12-24 20:26:50.693197,2025-12-24 23:57:49.584576,Achats,Messagerie,Outlook,Moyenne,TECH_06,Téléphone,3.52,Respecté,4,Wednesday,20,12,1
HD005559,2025-06-05 18:11:53.857790,2025-06-06 01:39:51.588910,Juridique,Sécurité,Antivirus,Haute,TECH_03,Téléphone,7.47,Respecté,4,Thursday,18,6,1
HD005560,2025-06-16 00:34:00.051936,2025-06-16 06:41:47.207531,Finance,Réseau,WiFi,Moyenne,TECH_03,Email,6.13,Respecté,4,Monday,0,6,1
HD005561,2025-05-28 20:47:08.546112,2025-05-29 11:48:52.204467,RH,Sécurité,Phishing,Moyenne,TECH_08,Portail,15.03,Dépassé,2,Wednesday,20,5,0
HD005562,2025-08-09 02:50:04.521243,2025-08-09 05:26:51.375823,RH,Active Directory,Mot de passe,Faible,TECH_10,Portail,2.61,Respecté,5,Saturday,2,8,1
HD005563,2025-03-03 14:25:10.936054,2025-03-03 23:19:06.714073,Finance,Réseau,VPN,Haute,TECH_04,Téléphone,8.9,Dépassé,3,Monday,14,3,0
HD005564,2025-08-13 23:52:18.945980,2025-08-14 06:28:30.503130,Achats,Logiciel,Office,Moyenne,TECH_08,Portail,6.6,Respecté,3,Wednesday,23,8,1
HD005565,2025-09-20 10:40:57.768648,2025-09-20 15:46:47.074215,IT,Logiciel,SAP,Moyenne,TECH_03,Portail,5.1,Respecté,4,Saturday,10,9,1
HD005566,2026-03-07 20:28:43.420058,2026-03-08 00:51:55.949920,Direction,Logiciel,SAP,Moyenne,TECH_07,Portail,4.39,Respecté,4,Saturday,20,3,1
HD005567,2025-11-03 05:21:14.550469,2025-11-03 12:29:31.510951,Production,Matériel,PC,Moyenne,TECH_04,Téléphone,7.14,Respecté,3,Monday,5,11,1
HD005568,2025-12-17 04:19:42.859888,2025-12-17 11:36:45.652952,Finance,Messagerie,Outlook,Haute,TECH_07,Portail,7.28,Respecté,3,Wednesday,4,12,1
HD005569,2025-12-22 11:09:13.989733,2025-12-23 02:17:52.500447,IT,Sécurité,Antivirus,Moyenne,TECH_09,Téléphone,15.14,Dépassé,2,Monday,11,12,0
HD005570,2026-05-24 08:43:34.717105,2026-05-25 01:46:11.720814,RH,Réseau,VPN,Moyenne,TECH_03,Téléphone,17.04,Dépassé,1,Sunday,8,5,0
HD005571,2025-01-28 10:05:19.504454,2025-01-28 16:04:08.867227,Juridique,Messagerie,Outlook,Faible,TECH_05,Email,5.98,Respecté,4,Tuesday,10,1,1
HD005572,2025-01-04 19:55:53.764338,2025-01-05 02:44:56.326659,IT,Réseau,VPN,Moyenne,TECH_01,Email,6.82,Respecté,4,Saturday,19,1,1
HD005573,2025-06-08 20:54:29.129631,2025-06-09 09:06:26.397942,Achats,Sécurité,Phishing,Moyenne,TECH_07,Email,12.2,Dépassé,2,Sunday,20,6,0
HD005574,2025-07-28 02:51:16.231350,2025-07-28 07:54:25.888628,Achats,Logiciel,Office,Faible,TECH_10,Portail,5.05,Respecté,4,Monday,2,7,1
HD005575,2025-03-28 15:17:47.722773,2025-03-28 21:09:32.855552,IT,Messagerie,Exchange,Moyenne,TECH_08,Email,5.86,Respecté,4,Friday,15,3,1
HD005576,2025-04-16 01:34:54.095162,2025-04-16 04:57:51.938761,Direction,Réseau,DNS,Faible,TECH_07,Portail,3.38,Respecté,4,Wednesday,1,4,1
HD005577,2026-05-16 20:24:28.760022,2026-05-16 21:54:00.083712,RH,Logiciel,Office,Faible,TECH_10,Téléphone,1.49,Respecté,5,Saturday,20,5,1
HD005578,2025-11-13 23:34:41.619839,2025-11-14 09:26:36.417760,IT,Réseau,VPN,Moyenne,TECH_07,Portail,9.87,Dépassé,3,Thursday,23,11,0
HD005579,2026-02-16 15:45:33.333859,2026-02-16 21:26:06.244843,Finance,Réseau,Switch,Faible,TECH_09,Téléphone,5.68,Respecté,5,Monday,15,2,1
HD005580,2026-01-07 08:29:03.242049,2026-01-07 22:15:38.975380,Direction,Réseau,VPN,Moyenne,TECH_03,Email,13.78,Dépassé,3,Wednesday,8,1,0
HD005581,2026-06-01 23:17:08.763907,2026-06-02 10:08:13.883224,Production,Sécurité,Antivirus,Moyenne,TECH_08,Email,10.85,Dépassé,2,Monday,23,6,0
HD005582,2025-03-11 19:21:40.567184,2025-03-11 21:37:21.192228,Juridique,Active Directory,Mot de passe,Faible,TECH_06,Portail,2.26,Respecté,4,Tuesday,19,3,1
HD005583,2026-04-20 15:53:47.360630,2026-04-20 18:47:02.067357,Direction,Active Directory,Compte verrouillé,Faible,TECH_01,Portail,2.89,Respecté,3,Monday,15,4,1
HD005584,2026-06-04 04:36:57.863293,2026-06-04 08:04:32.229014,Direction,Matériel,Écran,Faible,TECH_09,Email,3.46,Respecté,5,Thursday,4,6,1
HD005585,2026-02-08 10:00:17.794618,2026-02-08 15:44:20.092065,RH,Logiciel,SAP,Moyenne,TECH_09,Portail,5.73,Respecté,4,Sunday,10,2,1
HD005586,2025-02-15 16:12:29.097832,2025-02-16 05:42:38.888854,Juridique,Réseau,DNS,Moyenne,TECH_05,Téléphone,13.5,Dépassé,2,Saturday,16,2,0
HD005587,2025-06-26 07:51:47.121527,2025-06-26 11:08:03.718709,Achats,Logiciel,SAP,Faible,TECH_08,Portail,3.27,Respecté,5,Thursday,7,6,1
HD005588,2025-09-01 11:41:52.963172,2025-09-01 22:28:33.766132,IT,Sécurité,Antivirus,Moyenne,TECH_09,Email,10.78,Dépassé,3,Monday,11,9,0
HD005589,2025-09-17 15:30:26.372921,2025-09-17 16:50:41.310728,Achats,Logiciel,ERP,Faible,TECH_04,Email,1.34,Respecté,4,Wednesday,15,9,1
HD005590,2025-07-28 03:19:14.213256,2025-07-28 16:54:41.081149,Direction,Sécurité,Phishing,Moyenne,TECH_10,Email,13.59,Dépassé,2,Monday,3,7,0
HD005591,2026-03-29 20:16:10.043670,2026-03-30 01:52:42.657865,Finance,Matériel,Imprimante,Moyenne,TECH_02,Portail,5.61,Respecté,4,Sunday,20,3,1
HD005592,2025-03-19 07:06:44.925347,2025-03-19 11:33:26.451054,RH,Réseau,Switch,Faible,TECH_02,Email,4.44,Respecté,4,Wednesday,7,3,1
HD005593,2025-10-22 01:46:40.508771,2025-10-22 12:22:11.640309,Juridique,Sécurité,Phishing,Haute,TECH_05,Portail,10.59,Dépassé,3,Wednesday,1,10,0
HD005594,2025-05-29 11:17:17.032805,2025-05-30 07:14:38.908040,Direction,Sécurité,Antivirus,Faible,TECH_10,Portail,19.96,Dépassé,1,Thursday,11,5,0
HD005595,2025-12-24 01:40:37.869350,2025-12-24 07:46:24.465690,Finance,Logiciel,Office,Faible,TECH_03,Portail,6.1,Respecté,4,Wednesday,1,12,1
HD005596,2026-02-14 00:40:24.241424,2026-02-14 13:18:13.851503,Finance,Réseau,VPN,Faible,TECH_09,Téléphone,12.63,Dépassé,2,Saturday,0,2,0
HD005597,2025-01-23 14:09:38.035383,2025-01-23 20:47:32.558503,Direction,Matériel,Imprimante,Faible,TECH_01,Email,6.63,Respecté,4,Thursday,14,1,1
HD005598,2025-07-04 02:45:31.588744,2025-07-04 09:29:11.145621,Direction,Logiciel,ERP,Faible,TECH_09,Email,6.73,Respecté,4,Friday,2,7,1
HD005599,2025-05-10 17:08:31.346562,2025-05-11 06:55:23.542773,Juridique,Sécurité,Antivirus,Faible,TECH_08,Portail,13.78,Dépassé,2,Saturday,17,5,0
HD005600,2026-06-05 12:30:47.914536,2026-06-05 20:15:18.846408,Juridique,Matériel,Écran,Haute,TECH_05,Portail,7.74,Respecté,2,Friday,12,6,1
HD005601,2025-08-05 04:21:17.205747,2025-08-05 09:13:17.603983,Finance,Matériel,Écran,Faible,TECH_08,Email,4.87,Respecté,3,Tuesday,4,8,1
